-9.000000000000000000e+00 -1.619367423779973336e+01
-8.979797979797979224e+00 -1.618521493096843500e+01
-8.959595959595960224e+00 -1.617681994056983541e+01
-8.939393939393939448e+00 -1.616849135365698942e+01
-8.919191919191918672e+00 -1.616025255510846748e+01
-8.898989898989899672e+00 -1.615206290231682829e+01
-8.878787878787878896e+00 -1.614394578696058602e+01
-8.858585858585858119e+00 -1.613590315362957028e+01
-8.838383838383839120e+00 -1.612793686162344642e+01
-8.818181818181818343e+00 -1.612004865879775295e+01
-8.797979797979797567e+00 -1.611224015146181543e+01
-8.777777777777778567e+00 -1.610451276983483737e+01
-8.757575757575757791e+00 -1.609686772851854641e+01
-8.737373737373737015e+00 -1.608930598139638946e+01
-8.717171717171716239e+00 -1.608182817032233203e+01
-8.696969696969697239e+00 -1.607441309960108811e+01
-8.676767676767676463e+00 -1.606710329933767767e+01
-8.656565656565655686e+00 -1.605985514393690750e+01
-8.636363636363636687e+00 -1.605268858802211795e+01
-8.616161616161615910e+00 -1.604557996460202318e+01
-8.595959595959595134e+00 -1.603856880396761042e+01
-8.575757575757576134e+00 -1.603160813205443702e+01
-8.555555555555555358e+00 -1.602471382904097652e+01
-8.535353535353534582e+00 -1.601785752441582389e+01
-8.515151515151515582e+00 -1.601105209522449258e+01
-8.494949494949494806e+00 -1.600428717478141039e+01
-8.474747474747474030e+00 -1.599752886519721429e+01
-8.454545454545455030e+00 -1.599076248959304891e+01
-8.434343434343434254e+00 -1.598399234485081699e+01
-8.414141414141413478e+00 -1.597719864570152204e+01
-8.393939393939394478e+00 -1.597033734255035498e+01
-8.373737373737373701e+00 -1.596338286054763778e+01
-8.353535353535352925e+00 -1.595632819444340456e+01
-8.333333333333333925e+00 -1.594912027332194526e+01
-8.313131313131313149e+00 -1.594174613286388187e+01
-8.292929292929292373e+00 -1.593414696224847127e+01
-8.272727272727273373e+00 -1.592630455484681029e+01
-8.252525252525252597e+00 -1.591815548999913332e+01
-8.232323232323231821e+00 -1.590967798648210518e+01
-8.212121212121212821e+00 -1.590080633476502214e+01
-8.191919191919192045e+00 -1.589153954339892039e+01
-8.171717171717171269e+00 -1.588179154933351533e+01
-8.151515151515152269e+00 -1.587154319219092358e+01
-8.131313131313131493e+00 -1.586075723240235291e+01
-8.111111111111110716e+00 -1.584940118560635547e+01
-8.090909090909089940e+00 -1.583744856894258746e+01
-8.070707070707070940e+00 -1.582490159062188084e+01
-8.050505050505050164e+00 -1.581172746475566271e+01
-8.030303030303031164e+00 -1.579792381201446361e+01
-8.010101010101010388e+00 -1.578351918826331080e+01
-7.989898989898989612e+00 -1.576850846563884900e+01
-7.969696969696969724e+00 -1.575293897082612204e+01
-7.949494949494949836e+00 -1.573684528741835464e+01
-7.929292929292929060e+00 -1.572027011538500219e+01
-7.909090909090909172e+00 -1.570324160084116194e+01
-7.888888888888889284e+00 -1.568581553819984542e+01
-7.868686868686868507e+00 -1.566809569715729111e+01
-7.848484848484848619e+00 -1.565010308764969871e+01
-7.828282828282828731e+00 -1.563192594683195757e+01
-7.808080808080807955e+00 -1.561361069016324876e+01
-7.787878787878788067e+00 -1.559524740334042470e+01
-7.767676767676767291e+00 -1.557690423476911867e+01
-7.747474747474747403e+00 -1.555862672171360295e+01
-7.727272727272726627e+00 -1.554048055515057314e+01
-7.707070707070706739e+00 -1.552255125880694209e+01
-7.686868686868686851e+00 -1.550487905762640395e+01
-7.666666666666666075e+00 -1.548752367415255371e+01
-7.646464646464646187e+00 -1.547056420626818785e+01
-7.626262626262626299e+00 -1.545403444879054611e+01
-7.606060606060605522e+00 -1.543800931443489333e+01
-7.585858585858585634e+00 -1.542249696906652723e+01
-7.565656565656565746e+00 -1.540759022072420414e+01
-7.545454545454544970e+00 -1.539331541050671959e+01
-7.525252525252525082e+00 -1.537971899066020320e+01
-7.505050505050505194e+00 -1.536684607586485285e+01
-7.484848484848484418e+00 -1.535476216441919561e+01
-7.464646464646464530e+00 -1.534346680175709565e+01
-7.444444444444444642e+00 -1.533304497464941463e+01
-7.424242424242423866e+00 -1.532349424053090203e+01
-7.404040404040403978e+00 -1.531489757973328025e+01
-7.383838383838384090e+00 -1.530727223175026808e+01
-7.363636363636363313e+00 -1.530067754270511315e+01
-7.343434343434343425e+00 -1.529510691851643678e+01
-7.323232323232323537e+00 -1.529061724376275144e+01
-7.303030303030302761e+00 -1.528726376850856816e+01
-7.282828282828282873e+00 -1.528505678106665044e+01
-7.262626262626262985e+00 -1.528402589631184050e+01
-7.242424242424242209e+00 -1.528419807818242049e+01
-7.222222222222222321e+00 -1.528559711296881396e+01
-7.202020202020201545e+00 -1.528826447401934985e+01
-7.181818181818181657e+00 -1.529219401345653218e+01
-7.161616161616161769e+00 -1.529739573220844484e+01
-7.141414141414140992e+00 -1.530389487220947231e+01
-7.121212121212121104e+00 -1.531166621066179445e+01
-7.101010101010100328e+00 -1.532069758397250148e+01
-7.080808080808080440e+00 -1.533096724293955937e+01
-7.060606060606060552e+00 -1.534246408640565917e+01
-7.040404040404039776e+00 -1.535514352439391317e+01
-7.020202020202019888e+00 -1.536890488933564569e+01
-7.000000000000000000e+00 -1.538371998152457465e+01
